Year,meanBTT,medianBTT
1991,7.696582568929268,0.9462661250198658
1992,7.668061594456416,0.9459971417315212
1993,7.6400860619052935,0.9457403799976292
1994,7.612650396514665,0.9454858901170918
1995,7.585751148952705,0.945232686327105
1996,7.559376541196155,0.9449867375008526
1997,7.533517634994005,0.9447548750695404
1998,7.50816558951207,0.944518272927559
1999,7.483311659053,0.9442932538982168
2000,7.458947190803613,0.9440711804762623
2001,7.435063622609885,0.9438585951529468
2002,7.4116524807798525,0.9436487894704899
2003,7.388705377914761,0.9434365619390795
2004,7.366214010768701,0.9432400289849034
2005,7.34417015813707,0.9430426050828951
2006,7.322565678774058,0.9428524024135636
2007,7.301392509339471,0.9426700696753931
2008,7.280642662375113,0.9424834189495411
2009,7.260308224311005,0.9423059066467716
2010,7.240381353501636,0.942140050035729
2011,7.220854278292525,0.94196303737117
